,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
538,2019-11-01 00:41:29 UTC,view,5819274,"1,55438349354533E+018",,,4.76,439283460,52f3d5e3-c785-44da-9065-c966782d7ced
539,2019-11-01 00:41:32 UTC,view,5889423,"2,13435434237375E+018",,,3.49,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
540,2019-11-01 00:41:36 UTC,remove_from_cart,5747405,"1,48758000567111E+018",,masura,6.33,465774735,f8ab73fb-2bf1-4fce-bd7e-20c7bda55da4
541,2019-11-01 00:41:36 UTC,view,5754853,"1,4875800050923E+018",,,10.63,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
542,2019-11-01 00:41:36 UTC,remove_from_cart,5747405,"1,48758000567111E+018",,masura,6.33,465774735,f8ab73fb-2bf1-4fce-bd7e-20c7bda55da4
543,2019-11-01 00:41:39 UTC,view,5802162,"1,48758001306986E+018",,italwax,23.81,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
544,2019-11-01 00:41:48 UTC,view,5860153,"1,48758001158508E+018",,,13.37,337109088,dd2cce30-5873-4592-8bec-624127ba9d65
545,2019-11-01 00:41:48 UTC,purchase,5878673,"2,09573614488807E+018",,,2.86,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
546,2019-11-01 00:41:48 UTC,purchase,5857921,"1,78399907375848E+018",,,2.94,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
547,2019-11-01 00:41:48 UTC,purchase,5857777,"1,48758001257493E+018",,,1.57,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
548,2019-11-01 00:41:48 UTC,purchase,5854569,"1,48758001010029E+018",,jessnail,0.94,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
549,2019-11-01 00:41:48 UTC,purchase,5837825,"1,93347228675342E+018",,,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
550,2019-11-01 00:41:49 UTC,view,5700053,"1,48758001302792E+018",,,1.51,563170424,ea9cf1a3-543f-47ea-a881-bf9604aacffc
551,2019-11-01 00:41:53 UTC,view,4931,"1,48758000816253E+018",,runail,3.33,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
552,2019-11-01 00:41:59 UTC,view,5830559,"1,48758000567111E+018",,masura,1.73,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
553,2019-11-01 00:42:11 UTC,cart,5884349,"1,48758001056167E+018",,oniq,10.32,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
554,2019-11-01 00:42:12 UTC,view,5810672,"1,48758001306986E+018",,italwax,10.32,566284384,608c6a7f-dbe4-496e-9c7d-65ab9cc6a9f9
555,2019-11-01 00:42:22 UTC,view,5810673,"1,48758001306986E+018",,italwax,10.32,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
556,2019-11-01 00:42:28 UTC,view,5700037,"1,4875800092866E+018",,runail,0.4,469589164,292f045b-fde9-41a8-8b4f-daaee93528f1
557,2019-11-01 00:42:28 UTC,remove_from_cart,5852386,"1,89143421455381E+018",,ingarden,5.56,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
558,2019-11-01 00:42:28 UTC,remove_from_cart,5852385,"1,89143421455381E+018",,ingarden,5.56,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
559,2019-11-01 00:42:30 UTC,view,5860151,"1,48758001158508E+018",,,13.37,337109088,dd2cce30-5873-4592-8bec-624127ba9d65
560,2019-11-01 00:42:34 UTC,cart,5700037,"1,4875800092866E+018",,runail,0.4,469589164,292f045b-fde9-41a8-8b4f-daaee93528f1
561,2019-11-01 00:42:40 UTC,view,5854812,"1,60294368187305E+018",,grattol,5.24,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
562,2019-11-01 00:42:42 UTC,view,5860153,"1,48758001158508E+018",,,13.37,337109088,dd2cce30-5873-4592-8bec-624127ba9d65
563,2019-11-01 00:42:46 UTC,view,5829122,"1,48758001170252E+018",,farmstay,17.65,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
564,2019-11-01 00:42:48 UTC,view,5666749,"1,48758000907688E+018",,philips,3.43,469589164,292f045b-fde9-41a8-8b4f-daaee93528f1
565,2019-11-01 00:42:52 UTC,cart,5892052,"1,48758001037712E+018",,,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
566,2019-11-01 00:42:53 UTC,remove_from_cart,5571062,"1,48758001400939E+018",,,2.37,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
567,2019-11-01 00:42:56 UTC,cart,5759346,"1,48758001012546E+018",,milv,3.49,250802970,c47628b7-de02-44c4-9870-ad4e6a6f2f75
568,2019-11-01 00:42:59 UTC,view,5860153,"1,48758001158508E+018",,,13.37,337109088,dd2cce30-5873-4592-8bec-624127ba9d65
569,2019-11-01 00:43:02 UTC,cart,5810673,"1,48758001306986E+018",,italwax,10.32,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
570,2019-11-01 00:43:03 UTC,cart,5824821,"1,48758000944598E+018",,domix,1.3,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
571,2019-11-01 00:43:04 UTC,remove_from_cart,5824821,"1,48758000944598E+018",,domix,1.3,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
572,2019-11-01 00:43:04 UTC,remove_from_cart,5824821,"1,48758000944598E+018",,domix,1.3,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
573,2019-11-01 00:43:05 UTC,view,5666749,"1,48758000907688E+018",,philips,3.43,469589164,292f045b-fde9-41a8-8b4f-daaee93528f1
574,2019-11-01 00:43:09 UTC,cart,5731714,"1,49570581066206E+018",,,4.44,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
575,2019-11-01 00:43:09 UTC,view,5879027,"1,48758001327958E+018",,,4.29,564128996,529c1ab7-4fc2-4c03-a7d4-f450300612e6
576,2019-11-01 00:43:19 UTC,view,5700081,"1,48758001170252E+018",,,18.73,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
577,2019-11-01 00:43:23 UTC,view,5808567,"1,49570581066206E+018",,irisk,2.38,566276650,0226dd29-c6a4-4f3c-be5e-0222c3d9f5af
578,2019-11-01 00:43:28 UTC,view,5700081,"1,48758001170252E+018",,,18.73,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
579,2019-11-01 00:43:30 UTC,view,5859406,"1,48758000567111E+018",,masura,2.37,565226825,2874bfaf-c49f-4242-8f7a-d50bdc9b62af
580,2019-11-01 00:43:33 UTC,view,5809729,"1,4875800050923E+018",,uno,7.78,566285714,a94da802-8193-4b53-bec8-057ada9b8d4b
581,2019-11-01 00:43:35 UTC,view,5770135,"1,48758001064555E+018",,kosmekka,92.22,566285716,73c0cb72-5aff-4cc3-8368-32702a69dd13
582,2019-11-01 00:43:38 UTC,remove_from_cart,5893947,"1,48758000717267E+018",,masura,12.68,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
583,2019-11-01 00:43:38 UTC,remove_from_cart,5893947,"1,48758000717267E+018",,masura,12.68,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
584,2019-11-01 00:43:43 UTC,view,5870972,"1,48758000860712E+018",,masura,3.48,455571231,9b2feeb4-805c-4d2b-aac1-57d9f3bd6f4d
585,2019-11-01 00:43:50 UTC,view,5896616,"1,48758000542784E+018",,irisk,2.48,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
586,2019-11-01 00:43:53 UTC,cart,5895488,"1,49570581072917E+018",,oniq,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
587,2019-11-01 00:43:54 UTC,view,5829122,"1,48758001170252E+018",,farmstay,17.65,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
588,2019-11-01 00:44:00 UTC,cart,5895486,"1,49570581072917E+018",,oniq,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
589,2019-11-01 00:44:15 UTC,cart,5895496,"1,49570581072917E+018",,oniq,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
590,2019-11-01 00:44:21 UTC,view,27658,"1,48758000902655E+018",,runail,37.3,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
591,2019-11-01 00:44:25 UTC,view,5682469,"1,48758000791087E+018",,zinger,20.32,484510436,d9c525a2-ef64-494f-997f-164cbdc21d93
592,2019-11-01 00:44:28 UTC,view,5881590,"2,15119107105122E+018",,lovely,13.48,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
593,2019-11-01 00:44:35 UTC,view,5730207,"1,4875800050923E+018",,,10.63,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
594,2019-11-01 00:44:37 UTC,view,5829122,"1,48758001170252E+018",,farmstay,17.65,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
595,2019-11-01 00:44:43 UTC,view,5787479,"1,48758001400939E+018",,,47.6,284242357,9cfd17dc-5601-4d03-b7b6-be86613eb2fd
596,2019-11-01 00:44:45 UTC,view,5790563,"1,48758000826319E+018",,,7.14,566013041,4164e732-bb29-4291-bccd-3f0e475ed26f
597,2019-11-01 00:45:02 UTC,view,5881776,"2,08414445142855E+018",,,2.05,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
598,2019-11-01 00:45:02 UTC,view,5787479,"1,48758001400939E+018",,,47.6,284242357,e967cb71-9951-4c83-8f5d-644aa015dd08
599,2019-11-01 00:45:06 UTC,cart,5666749,"1,48758000907688E+018",,philips,3.43,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
600,2019-11-01 00:45:06 UTC,cart,5819894,"1,78399906715664E+018",,kapous,4.92,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
601,2019-11-01 00:45:07 UTC,cart,5895490,"1,49570581072917E+018",,oniq,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
602,2019-11-01 00:45:08 UTC,cart,5716352,"1,48758001087205E+018",,irisk,0.79,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
603,2019-11-01 00:45:08 UTC,cart,5739056,"1,78399906715664E+018",,kapous,6.27,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
604,2019-11-01 00:45:19 UTC,remove_from_cart,5895486,"1,49570581072917E+018",,oniq,5.56,460726340,0ea5b639-b633-41c3-a689-5db845e649e8
605,2019-11-01 00:45:23 UTC,view,5820072,"1,48758001374934E+018",,concept,6.19,566285886,5b569582-6583-4911-a08e-3cb14b9139d5
606,2019-11-01 00:45:25 UTC,cart,5694897,"1,48758000907688E+018",,,1.27,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
607,2019-11-01 00:45:27 UTC,view,5829122,"1,48758001170252E+018",,farmstay,17.65,403182173,59abd32c-c6eb-4746-80df-f937a788b90f
608,2019-11-01 00:45:30 UTC,cart,5676827,"1,78399906715664E+018",,,7.3,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
609,2019-11-01 00:45:34 UTC,view,5753875,"1,48758001209678E+018",,,4.76,439283460,52f3d5e3-c785-44da-9065-c966782d7ced
610,2019-11-01 00:45:40 UTC,cart,5723266,"1,48758001087205E+018",,ingarden,1.56,426101171,834073a4-0f8a-4cd0-b0d2-fa4bad58064c
611,2019-11-01 00:45:41 UTC,view,5835040,"1,4875800050923E+018",,,9.37,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
612,2019-11-01 00:45:41 UTC,cart,5843747,"1,78399906715664E+018",,,7.83,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
613,2019-11-01 00:45:42 UTC,remove_from_cart,5751206,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
614,2019-11-01 00:45:42 UTC,remove_from_cart,5751195,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
615,2019-11-01 00:45:43 UTC,remove_from_cart,5751217,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
616,2019-11-01 00:45:44 UTC,remove_from_cart,5751219,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
617,2019-11-01 00:45:45 UTC,remove_from_cart,5751220,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
618,2019-11-01 00:45:45 UTC,remove_from_cart,5751410,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
619,2019-11-01 00:45:46 UTC,remove_from_cart,5838787,"1,48758001352285E+018",,irisk,0.54,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
620,2019-11-01 00:45:46 UTC,remove_from_cart,5751411,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
621,2019-11-01 00:45:47 UTC,remove_from_cart,5751425,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
622,2019-11-01 00:45:48 UTC,remove_from_cart,5751446,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
623,2019-11-01 00:45:49 UTC,remove_from_cart,5756178,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
624,2019-11-01 00:45:49 UTC,remove_from_cart,5756172,"1,51189274607013E+018",,uno,6.56,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
625,2019-11-01 00:45:50 UTC,remove_from_cart,5756264,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
626,2019-11-01 00:45:51 UTC,remove_from_cart,5756274,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
627,2019-11-01 00:45:52 UTC,remove_from_cart,5800437,"1,75274260669923E+018",,,10.95,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
628,2019-11-01 00:45:53 UTC,remove_from_cart,5809735,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
629,2019-11-01 00:45:53 UTC,remove_from_cart,5800446,"1,75274260669923E+018",,,10.95,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
630,2019-11-01 00:45:55 UTC,remove_from_cart,5851972,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
631,2019-11-01 00:45:56 UTC,remove_from_cart,5851989,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
632,2019-11-01 00:45:57 UTC,remove_from_cart,5851998,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
633,2019-11-01 00:45:57 UTC,remove_from_cart,5568210,"1,487580005755E+018",,,4.75,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
634,2019-11-01 00:45:59 UTC,cart,5694897,"1,48758000907688E+018",,,1.27,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
635,2019-11-01 00:46:00 UTC,view,5885632,"1,78399906410319E+018",,,31.35,284242357,bcb7877b-223c-4e28-aa0a-430542dc5054
636,2019-11-01 00:46:03 UTC,cart,5666749,"1,48758000907688E+018",,philips,3.43,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
637,2019-11-01 00:46:12 UTC,cart,5697497,"1,78399906715664E+018",,estel,7.94,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
638,2019-11-01 00:46:27 UTC,view,5730207,"1,4875800050923E+018",,,10.63,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
639,2019-11-01 00:46:34 UTC,cart,5815653,"1,48758000631703E+018",,,0.67,566285914,9dd2c119-66fa-47e2-9c13-474593bd0732
640,2019-11-01 00:46:37 UTC,purchase,35152,"1,48758001299436E+018",,depilflax,5.24,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
641,2019-11-01 00:46:37 UTC,purchase,5749199,"1,48758001305308E+018",stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
642,2019-11-01 00:46:37 UTC,purchase,5759492,"1,48758001301114E+018",,italwax,2.37,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
643,2019-11-01 00:46:37 UTC,purchase,5810673,"1,48758001306986E+018",,italwax,10.32,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
644,2019-11-01 00:46:37 UTC,purchase,5775814,"1,48758001305308E+018",stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
645,2019-11-01 00:46:37 UTC,purchase,5788783,"1,48758001305308E+018",stationery.cartrige,italwax,1.98,457604149,34adbc64-eebc-4d45-8542-547b9c20f6c1
646,2019-11-01 00:46:38 UTC,view,5666749,"1,48758000907688E+018",,philips,3.43,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
647,2019-11-01 00:46:48 UTC,view,5893840,"1,48758000567111E+018",,masura,1.73,455571231,878e0f3a-9ced-4703-ae8e-16bf0c185a45
648,2019-11-01 00:46:49 UTC,cart,5751174,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
649,2019-11-01 00:46:49 UTC,cart,5826598,"1,78399906715664E+018",,,10.63,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
650,2019-11-01 00:46:53 UTC,cart,5751175,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
651,2019-11-01 00:46:55 UTC,view,5408,"1,48758000907688E+018",,runail,2.38,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
652,2019-11-01 00:46:56 UTC,view,5826989,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
653,2019-11-01 00:46:56 UTC,cart,5844148,"1,78399906715664E+018",,,8.06,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
654,2019-11-01 00:47:01 UTC,view,5849915,"1,89143435185016E+018",,bioaqua,9.21,451374803,b0b15861-88d5-4dcf-8187-d6eb6f931fd5
655,2019-11-01 00:47:04 UTC,cart,5751180,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
656,2019-11-01 00:47:10 UTC,cart,5751184,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
657,2019-11-01 00:47:13 UTC,cart,5815666,"1,48758000631703E+018",,,0.67,566285914,9dd2c119-66fa-47e2-9c13-474593bd0732
658,2019-11-01 00:47:16 UTC,cart,5751188,"1,51189274607013E+018",,uno,7.49,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
659,2019-11-01 00:47:17 UTC,view,5826988,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
660,2019-11-01 00:47:17 UTC,cart,5650136,"1,78399906715664E+018",,concept,8.25,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
661,2019-11-01 00:47:18 UTC,cart,5751189,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
662,2019-11-01 00:47:19 UTC,view,5787568,"1,65846212528413E+018",,uskusi,3.97,566286081,4c018903-73c1-4e04-80ff-ebd3463d21ce
663,2019-11-01 00:47:21 UTC,view,5751192,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
664,2019-11-01 00:47:24 UTC,cart,5844146,"1,78399906715664E+018",,,8.06,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
665,2019-11-01 00:47:25 UTC,view,5816168,"1,60294368187305E+018",,grattol,5.24,393989855,f0e2cddc-3678-4fd1-9642-80c2ba6ebd7d
666,2019-11-01 00:47:25 UTC,view,5412,"1,48758000907688E+018",,runail,2.38,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
667,2019-11-01 00:47:33 UTC,view,5892179,"1,48758001395067E+018",,,18.89,551283359,3b325cfc-786f-42c8-9eb3-cd94dd47f2db
668,2019-11-01 00:47:33 UTC,view,5900353,"1,48758000767599E+018",,freedecor,1.43,469159201,06f46a04-2109-4c83-8075-3e0108f395d7
669,2019-11-01 00:47:34 UTC,cart,5853686,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
670,2019-11-01 00:47:34 UTC,cart,5662748,"1,78399906715664E+018",,,8.73,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
671,2019-11-01 00:47:38 UTC,cart,5826988,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
672,2019-11-01 00:47:39 UTC,view,5816166,"1,60294368187305E+018",,grattol,5.24,393989855,f0e2cddc-3678-4fd1-9642-80c2ba6ebd7d
673,2019-11-01 00:47:42 UTC,cart,5826989,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
674,2019-11-01 00:47:43 UTC,view,5528035,"1,48758000555367E+018",,,9.52,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
675,2019-11-01 00:47:44 UTC,cart,5751206,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
676,2019-11-01 00:47:48 UTC,view,5700035,"1,4875800092866E+018",,runail,0.4,393989855,f0e2cddc-3678-4fd1-9642-80c2ba6ebd7d
677,2019-11-01 00:47:48 UTC,cart,5751219,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
678,2019-11-01 00:47:50 UTC,cart,5753847,"1,78399906715664E+018",,concept,8.1,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
679,2019-11-01 00:47:52 UTC,view,5896719,"1,48758000767599E+018",,irisk,0.63,469159201,06f46a04-2109-4c83-8075-3e0108f395d7
680,2019-11-01 00:47:55 UTC,view,5783930,"1,48758000559561E+018",,,2.06,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
681,2019-11-01 00:47:55 UTC,cart,5700035,"1,4875800092866E+018",,runail,0.4,393989855,f0e2cddc-3678-4fd1-9642-80c2ba6ebd7d
682,2019-11-01 00:48:03 UTC,cart,5853686,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
683,2019-11-01 00:48:05 UTC,view,5780831,"1,4875800050923E+018",,rosi,12.7,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
684,2019-11-01 00:48:07 UTC,view,5649272,"1,48758001374934E+018",,concept,6.19,465497063,240b3b58-6ef9-4399-87c7-217f2f471475
685,2019-11-01 00:48:14 UTC,cart,5885378,"1,48758000767599E+018",,bpw.style,1.9,393989855,f0e2cddc-3678-4fd1-9642-80c2ba6ebd7d
686,2019-11-01 00:48:15 UTC,remove_from_cart,5838787,"1,48758001352285E+018",,irisk,0.54,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
687,2019-11-01 00:48:15 UTC,remove_from_cart,5838787,"1,48758001352285E+018",,irisk,0.54,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
688,2019-11-01 00:48:16 UTC,cart,5839674,"1,48758000567111E+018",,masura,2.37,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
689,2019-11-01 00:48:17 UTC,cart,5687151,"1,48758000960537E+018",,,1.9,250802970,c47628b7-de02-44c4-9870-ad4e6a6f2f75
690,2019-11-01 00:48:25 UTC,cart,5751394,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
691,2019-11-01 00:48:26 UTC,cart,5751396,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
692,2019-11-01 00:48:29 UTC,cart,5823669,"1,78399906715664E+018",,kapous,8.56,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
693,2019-11-01 00:48:32 UTC,cart,5751400,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
694,2019-11-01 00:48:33 UTC,view,27658,"1,48758000902655E+018",,runail,37.3,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
695,2019-11-01 00:48:37 UTC,view,5730207,"1,4875800050923E+018",,,10.63,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
696,2019-11-01 00:48:44 UTC,cart,5751407,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
697,2019-11-01 00:48:47 UTC,remove_from_cart,5581,"1,48758000931176E+018",,entity,1.13,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
698,2019-11-01 00:48:48 UTC,cart,5843753,"1,78399906715664E+018",,,5.41,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
699,2019-11-01 00:48:50 UTC,remove_from_cart,5666749,"1,48758000907688E+018",,philips,3.43,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
700,2019-11-01 00:48:51 UTC,view,5849033,"1,4875800050923E+018",,uno,10.32,480030786,c94ff2c6-dd5b-479a-9603-7a91c619038d
701,2019-11-01 00:48:52 UTC,cart,5751411,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
702,2019-11-01 00:48:53 UTC,view,5677465,"1,48758001373256E+018",,,1.03,566286232,02729a78-7e1a-484e-8bcb-19cc06e25ed6
703,2019-11-01 00:48:58 UTC,cart,5780104,"1,78399906715664E+018",,,10.32,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
704,2019-11-01 00:48:59 UTC,remove_from_cart,5888100,"1,48758001343057E+018",,shik,3.97,423280644,84ac3a53-9f26-453c-905e-f3b4ddd54d9a
705,2019-11-01 00:49:00 UTC,view,5839700,"1,48758000567111E+018",,masura,1.73,455571231,fcc83858-2c41-4e63-8ff6-0e0f2a39ec75
706,2019-11-01 00:49:01 UTC,cart,5751418,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
707,2019-11-01 00:49:04 UTC,cart,5830534,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
708,2019-11-01 00:49:04 UTC,cart,5751420,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
709,2019-11-01 00:49:14 UTC,cart,5751422,"1,48758000526846E+018",,uno,10.95,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
710,2019-11-01 00:49:15 UTC,view,27658,"1,48758000902655E+018",,runail,37.3,469589164,220c422d-1a7a-401b-8929-322ecb0b8a39
711,2019-11-01 00:49:17 UTC,cart,5751423,"1,51189274607013E+018",,uno,9.37,434112804,52002bdc-4329-f7ba-73f3-f8403df4ed8c
712,2019-11-01 00:49:20 UTC,view,5727537,"1,48758000488258E+018",,,2.7,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
713,2019-11-01 00:49:20 UTC,cart,5839700,"1,48758000567111E+018",,masura,1.73,565008063,0bfe7a64-c639-4327-b497-4e482cb9c125
714,2019-11-01 00:49:23 UTC,remove_from_cart,5732031,"1,48758001257493E+018",,domix,7.54,549007912,4cf9862d-8143-45b8-a034-36f4cc4206dd
715,2019-11-01 00:49:23 UTC,remove_from_cart,5732031,"1,48758001257493E+018",,domix,7.54,549007912,4cf9862d-8143-45b8-a034-36f4cc4206dd
716,2019-11-01 00:49:27 UTC,cart,5662750,"1,78399906715664E+018",,,8.73,509429920,0e01c171-58af-f178-d9c2-27f5b5c8d34c
